nco_code,title
2654.9900,"Stage and Film Directors, Other"
2655.01,Actor and Actress
2655.01,
2655.0100,Actor and Actress
2655.0100,
2655.02,
2655.02,Extra
2655.0200,
2655.0200,Extra
2655.0301,Voice Pathologist
2655.0301,Voice Over Artist
2655.0301,Voice over  Artist
2656.01,
2656.01,Programme Announcer
2656.0100,
2656.0100,Programme Announcer
2656.02,
2656.02,Disc Jockey
2656.0200,
2656.0200,Disc Jockey
2656.99,
2656.99,"Radio, T elevision and Other"
2656.99,"Radio, Television and Other Announcers, Other"
2656.9900,"Radio, T elevision and Other"
2656.9900,
2656.9900,"Radio, Television and Other Announcers, Other"
2659.01,
2659.01,Rope Dancer
2659.0100,Rope Dancer
2659.0100,
2659.02,Acrobat
2659.02,
2659.0200,
2659.0200,Acrobat
2659.03,Equestrian
2659.03,
2659.0300,Equestrian
2659.0300,
2659.04,Contortionist
2659.04,
2659.0400,
2659.0400,Contortionist
2659.05,"Circus Performers, Other"
2659.05,
2659.0500,
2659.0500,"Circus Performers, Other"
2659.06,Ventriloquist
2659.06,
2659.0600,Ventriloquist
2659.0600,
2659.07,
2659.07,Buffoon; Clown
2659.0700,
2659.0700,Buffoon; Clown
2659.08,Mimic
2659.08,
2659.0800,
2659.0800,Mimic
2659.09,Magician
2659.09,
2659.0900,
2659.0900,Magician
2659.1,
2659.1,Juggler
2659.1000,Juggler
2659.1000,
2659.11,
2659.11,Snake Charmer
2659.1100,Snake Charmer
2659.1100,
2659.12,Puppeteer
2659.12,
2659.1200,
2659.1200,Puppeteer
2659.13,"Trainer, Animal"
2659.13,
2659.1300,
2659.1300,"Trainer, Animal"
2659.14,Race Horse Trainer
2659.14,
2659.1400,Race Horse Trainer
2659.1400,
3111.01,
3111.01,"Laboratory Assistant, Physical"
3111.0100,
3111.0100,"Laboratory Assistant, Physical"
3111.02,
3111.02,"Laboratory Assistant, Soil"
3111.0200,
3111.0200,"Laboratory Assistant, Soil"
3111.03,"Laboratory Assistant, Chemical"
3111.03,
3111.0300,
3111.0300,"Laboratory Assistant, Chemical"
3111.04,Chemical Radiation Technician
3111.04,
3111.0400,
3111.0400,Chemical Radiation Technician
3111.05,"Laboratory Assistant, Geological"
3111.05,
3111.0500,
3111.0500,"Laboratory Assistant, Geological"
3111.06,"Slide Examiner, Petrology"
3111.06,
3111.0600,"Slide Examiner, Petrology"
3111.0600,
3111.07,
3111.07,"Slide Examiner, Palaeontology"
3111.0700,
3111.0700,"Slide Examiner, Palaeontology"
3111.99,"Physical Science Technicians, Other"
3111.99,
3111.9900,
3111.9900,"Physical Science Technicians, Other"
3112.01,"Overseer, Civil Engineering"
3112.01,
3112.0100,
3112.0100,"Overseer, Civil Engineering"
3112.02,
3112.02,Permanent Way Inspector
3112.0200,
3112.0200,Permanent Way Inspector
3112.03,
3112.03,Plain Tabler
3112.0300,
3112.0300,Plain Tabler
3112.04,Topographical Auxiliary
3112.04,
3112.0400,Topographical Auxiliary
3112.0400,
3112.05,
3112.05,Computer Topographical
3112.0500,Computer Topographical
3112.0500,
3112.06,"Surveyor, Tidal"
3112.06,
3112.0600,"Surveyor, Tidal"
3112.0600,
3112.0701,Assistant Laboratory and Field Technician
3112.0701,Assistant Lab oratory and Field
3112.0701,Assistant Mason
3112.99,"Civil Engineering Technicians, Other"
3112.99,
3112.9900,"Civil Engineering Technicians, Other"
3112.9900,
3113.0101,"Electrical Engineering,"
3113.0101,"Electrical Engineering, Technician/Maintenance"
3113.0101,
3113.0101,
3113.0102,Maize Cultivator
3113.0102,Maintenance Technician Electrical
3113.0111,
3113.0111,Technician Furnace Transformers: Ferro Alloys
3113.0111,
3113.0111,Technician
3113.02,
3113.02,Electrical Technician (High Voltage)
3113.0200,Electrical Technician (High Voltage)
3113.0200,
3113.03,
3113.03,Energy Auditor
3113.0300,
3113.0300,Energy Auditor
3113.0401,Mach ine Maintenance Technician
3113.0401,Machine Maintenance Technician
3113.0401,Machine
3113.0501,Maintenance
3113.0501,Maintenance Executive
3113.0601,Maintenance
3113.0601,Maintenance Technician
3113.0701,Customer Inspection Technician
3113.0701,Occupational
3113.0801,In-process and Final Quality
3113.0801,In-Process and Final Quality Engineer
3113.0801,"Inquiry Clerks,"
3113.0802,Finance Agent
3113.0802,Final Testing Technician
3113.0803,Automated Optical Inspection Machine Operator
3113.0803,Automated Optical
3113.0803,Automated Optical Inspection
3113.0901,Cluster In -Charge
3113.0901,Cluster In Charge
3113.0901,Cluster Manager
3113.1001,LED Luminaries Testing and Measurement
3113.1001,Ledger Clerk
3113.1001,LED Luminaries  Testing and
3113.1002,LED Luminaries
3113.1002,LED Light Repair Technician
3113.99,"Electrical Technicians, Other"
3113.99,
3113.99,"Electrical T echnicians, Other"
3113.9900,"Electrical Technicians, Other"
3113.9900,"Electrical T echnicians, Other"
3113.9900,
3114.01,Electronics Technician
3114.01,
3114.0100,
3114.0100,Electronics Technician
3114.02,Television Chassis Inspector/Television Technician
3114.02,
3114.0200,
3114.0200,Television Chassis Inspector/Television Technician
3114.0601,Bucket Wheel
3114.0601,BSS Support Engineer
3114.0701,"Field Officer,"
3114.0701,Field Maintenance Engineer
3114.0801,ICT Technician
3114.0801,ICT Engineer
3114.0802,ICT Technician
3114.0802,Illumination
3114.0804,Broadcasting and
3114.0804,Broadband Technician
3114.0804,Broadband  Technician
3114.0901,Installation Engineer -L
3114.0901,Installation
3114.0901,Installation Engineer – L
3114.0902,Installation Engineer Installation
3114.0902,Installation Engineer Installation Engineer – SDH
3114.0902,Occupational
3114.1101,Production
3114.1101,Product Specialist Engineer
3114.1201,"Transport Clerks,"
3114.1201,Transmission Engineer
3114.1301,Neurologist
3114.1301,Network Management Engineer
3114.99,Electronics and Telecommunications Engineering
3114.99,Electronics and
3114.99,
3114.9900,Electronics and
3114.9900,
3114.9900,Electronics and Telecommunications Engineering
3115.0101,Mechanical Engineering
3115.0101,
3115.0101,Mechanical Engineering Technician/Supervisor
3115.0101,
3115.0102,Maintenance Technician – Mechanical
3115.0102,Maintenance
3115.0102,Maintenance Technician -
3115.0103,Maintenance Technician Assistant – Mechanical
3115.0103,Occupational
3115.0103,Maintenance Technician Assistant -
3115.0104,Boiler Fitter
3115.0104,Body Shop In  Charge
3115.0104,Body Shop In -Charge
3115.0105,Workshop Manager
3115.0105,Wrapper
3115.0201,Automotive Engineering Technician/Testing
3115.0201,
3115.0201,Automotive Engineering
3115.0201,
3115.0202,Test Engineer Product /Vehicle
3115.0202,Test Technician
3115.0202,Test Engineer Product/Vehicle
3115.0301,"Executive, Proto Manufacturing"
3115.0301,Exhaust Box
3115.0401,Method Study Executive
3115.0401,Methods Engineer
3115.0501,Manager Maintenance Mechanical &
3115.0501,Manager Maintenance Mechanical
3115.0501,Manager Material
3115.0601,Master  Auto Service
3115.0601,Master Cutter
3115.0601,Master Auto Service Technician/Auto Service
3115.0602,Auto Service Technical Manager/Auto Service
3115.0602,Auto Service
3115.0602,Auto Service Technical
3115.1,Aeronautical Engineering Technician
3115.1,Aeronautical Engineering
3115.1,
3115.1000,
3115.1000,Aeronautical Engineering
3115.1000,Aeronautical Engineering Technician
3115.11,
3115.11,"Heating, Ventilation and"
3115.11,"Heating, Ventilation and Refrigeration Engineering"
3115.1100,"Heating, Ventilation and Refrigeration Engineering"
3115.1100,"Heating, Ventilation and"
3115.1100,
3115.12,
3115.12,Die Designer
3115.1200,Die Designer
3115.1200,
3115.1301,Tool Designer
3115.1301,Tool Engineer
3115.1302,Tool Room Supervisor
3115.1302,"Tool Setter,"
3115.14,
3115.14,Loco Foreman
3115.1400,
3115.1400,Loco Foreman
3115.15,"Yard Foreman, Railway"
3115.15,
3115.1500,"Yard Foreman, Railway"
3115.1500,
3115.16,
3115.16,Train Examiner
3115.1600,Train Examiner
3115.1600,
3115.99,
3115.99,"Mechanical Engineering Technicians, Other"
3115.99,Mechanical Engineering
3115.9900,"Mechanical Engineering Technicians, Other"
3115.9900,
3115.9900,Mechanical Engineering
3116.01,
3116.01,"Laboratory Assistant, Glass and"
3116.01,"Laboratory Assistant, Glass and Ceramics"
3116.0100,"Laboratory Assistant, Glass and Ceramics"
3116.0100,"Laboratory Assistant, Glass and"
3116.0100,
3116.02,"Laboratory Assistant, Food & Beverages/ Chemist/"
3116.02,"Laboratory Assistant, Food and"
3116.02,
3116.0200,"Laboratory Assistant, Food & Beverages/ Chemist/"
3116.0200,"Laboratory Assistant, Food and"
3116.0200,
3116.03,"Laboratory Assistant, Chemical Engineering"
3116.03,"Laboratory Assistant, Chemical"
3116.03,
3116.0300,"Laboratory Assistant, Chemical Engineering"
3116.0300,"Laboratory Assistant, Chemical"
3116.0300,
3116.04,"Core Analyst, Petrol and Natural Gas"
3116.04,
3116.04,"Core Analyst, Petrol and Natural"
3116.0400,"Core Analyst, Petrol and Natural Gas"
3116.0400,
3116.0400,"Core Analyst, Petrol and Natural"
3116.05,"Laboratory Assistant, Petroleum and Lubricants"
3116.05,"Laboratory Assistant, Petroleum"
3116.05,
3116.0500,"Laboratory Assistant, Petroleum"
3116.0500,"Laboratory Assistant, Petroleum and Lubricants"
3116.0500,
3116.06,"Chemist, Water Purification/Water"
3116.06,
3116.06,"Chemist, Water Purification/Water Treatment"
3116.0600,
3116.0600,"Chemist, Water Purification/Water Treatment"
3116.0600,"Chemist, Water Purification/Water"
3116.99,
3116.99,"Chemical Engineering Technicians,"
3116.9900,
3116.9900,"Chemical Engineering Technicians,"
3117.01,
3117.01,Rock Slicer
3117.0100,Rock Slicer
3117.0100,
3117.02,Petroleum and Natural Gas Extraction Technician
3117.02,
3117.0200,
3117.0200,Petroleum and Natural Gas Extraction Technician
3117.03,"Laboratory Assistant, Metallurgical"
3117.03,
3117.0300,"Laboratory Assistant, Metallurgical"
3117.0300,
3117.99,Mining and Metallurgical
3117.99,
3117.99,"Mining and Metallurgical Technicians, Other"
3117.9900,"Mining and Metallurgical Technicians, Other"
3117.9900,Mining and Metallurgical
3117.9900,
3118.01,"Draughtsperson , Architectural"
3118.01,
3118.01,"Draughtperson, Architectural"
3118.0100,"Draughtperson, Architectural"
3118.0100,
3118.0100,"Draughtsperson , Architectural"
3118.02,"Draughtperson, Civil"
3118.02,"Draughtsperson , Civil"
3118.02,
3118.0200,"Draughtsperson , Civil"
3118.0200,"Draughtperson, Civil"
3118.0200,
3118.0201,Plumbing Draftsman
3118.0201,Plumbing Foreman
3118.03,
3118.03,"Draughtsperson , Electrical"
3118.03,"Draughtperson, Electrical"
3118.0300,"Draughtperson, Electrical"
3118.0300,"Draughtsperson , Electrical"
3118.0300,
3118.0301,Drafts man
3118.0301,Draftsman
3118.0301,Dragline Operator
3118.0302,Physical Science
3118.0302,Physical Design Engineer
3118.0401,
3118.0401,"Draughtperson, Mechanical"
3118.0401,"Draughtsperson , Mechanical"
3118.0401,
3118.0402,Draughtsman -Mechanical
3118.0402,Drawer (Glass)
3118.0402,Draughtsman – Mechanical
3118.05,
3118.05,"Draught person , Structural"
3118.05,"Draughtperson, Structural"
3118.0500,"Draught person , Structural"
3118.0500,
3118.0500,"Draughtperson, Structural"
3118.06,
3118.06,"Draughtperson, Topographical"
3118.06,"Draughtsperson , Topographical"
3118.0600,"Draughtsperson , Topographical"
3118.0600,
3118.0600,"Draughtperson, Topographical"
3118.07,
3118.07,Lithographic Designer
3118.0700,
3118.0700,Lithographic Designer
3118.08,Tracer
3118.08,
3118.0800,
3118.0800,Tracer
3118.09,Blue Printer
3118.09,
3118.0900,Blue Printer
3118.0900,
3118.99,
3118.99,"Draughtspersons , Other"
3118.99,"Draughtpersons, Other"
3118.9900,"Draughtpersons, Other"
3118.9900,
3118.9900,"Draughtspersons , Other"
3119.01,
3119.01,"Laboratory Assistant, Engineering"
3119.0100,
3119.0100,"Laboratory Assistant, Engineering"
3119.02,
3119.02,Forensic Science Technician
3119.0200,
3119.0200,Forensic Science Technician
3119.03,Fingerprint Expert
3119.03,
3119.0300,Fingerprint Expert
3119.0300,
3119.04,
3119.04,Handwriting Expert
3119.0400,
3119.0400,Handwriting Expert
3119.05,Impression Taker
3119.05,
3119.0500,
3119.0500,Impression Taker
3119.06,Weather Observer
3119.06,
3119.0600,Weather Observer
3119.0600,
3119.07,"Methods, Time and Motion Study Technician"
3119.07,"Methods, Time and Motion Study"
3119.07,
3119.0700,"Methods, Time and Motion Study Technician"
3119.0700,
3119.0700,"Methods, Time and Motion Study"
3119.08,
3119.08,Fire Prevention Officer
3119.0800,Fire Prevention Officer
3119.0800,
3119.09,
3119.09,Fire Officer
3119.0900,Fire Officer
3119.0900,
3119.1,"Fire Inspectors, Other"
3119.1,
3119.1000,
3119.1000,"Fire Inspectors, Other"
3119.11,
3119.11,Laser Technician
3119.1100,
3119.1100,Laser Technician
3119.99,
3119.99,"Optical and Electronic Equipment Controllers,"
3119.99,Optical and Electronic Equipment
3119.9900,Optical and Electronic Equipment
3119.9900,
3119.9900,"Optical and Electronic Equipment Controllers,"
3121.01,
3121.01,"Supe rvisor and Foreman, Mining"
3121.01,"Supervisor and Foreman, Mining and Quarrying"
3121.0100,"Supe rvisor and Foreman, Mining"
3121.0100,"Supervisor and Foreman, Mining and Quarrying"
3121.0100,
3121.02,"Supervisor and Foreman, Well Drilling"
3121.02,"Supervisor and Foreman, Well"
3121.02,
3121.0200,"Supervisor and Foreman, Well Drilling"
3121.0200,"Supervisor and Foreman, Well"
3121.0200,
3121.03,"Supervisor and Foreman, Mineral  Treating"
3121.03,
3121.03,"Supervisor and Foreman, Mineral"
3121.0300,"Supervisor and Foreman, Mineral"
3121.0300,
3121.0300,"Supervisor and Foreman, Mineral  Treating"
3121.04,
3121.04,"Overman, Colliery"
3121.0400,"Overman, Colliery"
3121.0400,
3121.05,"Sirdar, Colliery"
3121.05,
3121.0500,"Sirdar, Colliery"
3121.0500,
3121.06,Mud Supervisor
3121.06,
3121.0600,
3121.0600,Mud Supervisor
3121.07,Well Pulling Supervisor
3121.07,
3121.0700,
3121.0700,Well Pulling Supervisor
3121.08,
3121.08,Gas Supervisor
3121.0800,
3121.0800,Gas Supervisor
3121.99,
3121.99,Supervisors and Foremen in Mining
3121.99,Supervisors and Foremen in Mining and  Mineral
3121.9900,
3121.9900,Supervisors and Foremen in Mining
3121.9900,Supervisors and Foremen in Mining and  Mineral
3122.01,"Supervisors and Foremen, Metal Making,"
3122.01,
3122.01,"Superv isors and Foremen, Metal"
3122.0100,
3122.0100,"Supervisors and Foremen, Metal Making,"
3122.0100,"Superv isors and Foremen, Metal"
3122.02,"Foreman, Blast Furnace"
3122.02,
3122.0200,"Foreman, Blast Furnace"
3122.0200,
3122.03,Stock House Foreman
3122.03,
3122.0300,Stock House Foreman
3122.0300,
3122.04,"Supervisor and Foreman, Metal"
3122.04,
3122.04,"Supervisor and Foreman, Metal Treating"
3122.0400,"Supervisor and Foreman, Metal Treating"
3122.0400,
3122.0400,"Supervisor and Foreman, Metal"
3122.05,"Supervisor and Foreman, Metal"
3122.05,"Supervisor and Foreman, Metal Drawing and"
3122.05,
3122.0500,"Supervisor and Foreman, Metal Drawing and"
3122.0500,"Supervisor and Foreman, Metal"
3122.0500,
3122.0601,Assembly Line Supervisor
3122.0601,Assembly
3122.08,"Supervisor and Foreman, Glass Forming and"
3122.08,
3122.08,"Supervisor and Foreman, Glass"
3122.0800,"Supervisor and Foreman, Glass"
3122.0800,
3122.0800,"Supervisor and Foreman, Glass Forming and"
3122.09,"Supervisor and Foreman, Ceramics"
3122.09,
3122.09,"Supervisor and Foreman, Ceramics and Related"
3122.0900,"Supervisor and Foreman, Ceramics and Related"
3122.0900,"Supervisor and Foreman, Ceramics"
3122.0900,
3122.1,
3122.1,"Supervisor and Foreman, Wood Preparation and"
3122.1,"Supervisor and Foreman, Wood"
3122.1000,
3122.1000,"Supervisor and Foreman, Wood Preparation and"
3122.1000,"Supervisor and Foreman, Wood"
3122.11,"Supervisor and Foreman, Paper Pulp and"
3122.11,
3122.11,"Supervisor and Foreman, Paper"
3122.1100,"Supervisor and Foreman, Paper"
3122.1100,
3122.1100,"Supervisor and Foreman, Paper Pulp and"
3122.13,"Supervisor and Foreman, Chemical Processing and"
3122.13,"Supervisor and Foreman, Chemical"
3122.13,
3122.1300,"Supervisor and Foreman, Chemical"
3122.1300,
3122.1300,"Supervisor and Foreman, Chemical Processing and"
3122.14,"Supervisor and Foreman,"
3122.14,
3122.14,"Supervisor and Foreman, Petroleum Refining and"
3122.1400,
3122.1400,"Supervisor and Foreman,"
3122.1400,"Supervisor and Foreman, Petroleum Refining and"
3122.16,
3122.16,Boiler Supervisor
3122.1600,Boiler Supervisor
3122.1600,
3122.17,
3122.17,"Supervisors and Foremen, Stationary Engine and"
3122.1700,
3122.1700,"Supervisors and Foremen, Stationary Engine and"
3122.18,
3122.18,"Supervisor and Foreman, Stone Cutting and"
3122.18,"Supervisor and Foreman, Stone"
3122.1800,"Supervisor and Foreman, Stone"
3122.1800,"Supervisor and Foreman, Stone Cutting and"
3122.1800,
3122.19,"Supervisor and Foreman, Machine Tool"
3122.19,"Supervisor and Foreman, Machine"
3122.19,
3122.1900,"Supervisor and Foreman, Machine"
3122.1900,"Supervisor and Foreman, Machine Tool"
3122.1900,
3122.2,"Supervisor and Foreman, Rubber Goods Making"
3122.2,
3122.2,"Supervisor and Foreman, Rubber"
3122.2000,"Supervisor and Foreman, Rubber Goods Making"
3122.2000,"Supervisor and Foreman, Rubber"
3122.2000,
3122.21,"Supervisor and Foreman, Plastic Products Making"
3122.21,
3122.21,"Supervisor and Foreman, Plastic"
3122.2100,
3122.2100,"Supervisor and Foreman, Plastic"
3122.2100,"Supervisor and Foreman, Plastic Products Making"
3122.22,Plastic Moulding Shop Supervisor
3122.22,Plastic Moulding
3122.2200,Plastic Moulding
3122.2200,Plastic Moulding Shop Supervisor
3122.23,Plastic Moulding Shift In -Charge
3122.23,Plastic Moulding Shift In  Charge
3122.23,Plastic  Moulding
3122.2300,Plastic  Moulding
3122.2300,Plastic Moulding Shift In -Charge
3122.2300,Plastic Moulding Shift In  Charge
